sample_index,rules,n_satisfied_reqs,pred_req_0,real_req_0,pred_req_1,real_req_1,pred_req_2,real_req_2,pred_req_3,real_req_3
1629,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 26.12; b'power' > 76.75; b'obstacle distance' <= 72.25; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'illuminance' > 56.79; b'image resolution' > 58.97; 30.09 < b'obstacle distance' <= 72.25; b'power' > 76.75; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 75.32; b'obstacle distance' > 51.10; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'illuminance' > 56.79,4,1,1,1,1,1,1,1,1
1630,b'smoke intensity' <= 67.44; b'illuminance' > 56.79; b'image resolution' > 36.34; b'obstacle size' > 26.12; b'power' > 31.00; b'cruise speed' <= 36.77; b'firm obstacle' = 0.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'power' > 31.00,2,1,1,1,1,0,0,0,0
1633,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 26.12; b'smoke intensity' <= 22.73; b'cruise speed' <= 18.23; b'illuminance' > 36.76; 30.09 < b'obstacle distance' <= 72.25; b'image resolution' <= 36.34; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'cruise speed' <= 57.30; b'illuminance' > 36.76; b'obstacle distance' > 30.09; b'smoke intensity' <= 45.55; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'cruise speed' <= 57.30; b'illuminance' > 36.76; 30.09 < b'obstacle distance' <= 72.25,4,1,1,1,1,1,1,1,1
1635,b'firm obstacle' = 0.0; 38.48 < b'controls responsiveness' <= 81.26; b'obstacle distance' > 30.09; b'smoke intensity' <= 45.55; b'image resolution' <= 58.97; 56.79 < b'illuminance' <= 79.46; b'controls responsiveness' > 38.48; b'obstacle size' <= 26.12; 56.79 < b'illuminance' <= 79.46; b'obstacle distance' > 72.25; b'smoke intensity' <= 22.73,2,0,0,1,1,0,0,1,1
1636,b'firm obstacle' = 0.0; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'power' > 31.00; b'obstacle distance' <= 72.25; 38.48 < b'controls responsiveness' <= 81.26; b'smoke intensity' <= 22.73; b'cruise speed' <= 57.30,2,0,1,1,1,0,0,1,1
1641,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 45.55; b'firm obstacle' = 1.0; b'controls responsiveness' > 81.26; b'image resolution' > 58.97; b'illuminance' > 36.76; b'obstacle distance' > 30.09; b'smoke intensity' <= 22.73; b'power' <= 53.00,2,1,1,0,0,1,1,0,0
1643,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'smoke intensity' <= 67.44; b'illuminance' > 56.79; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'illuminance' > 79.46; b'image resolution' > 58.97; b'power' > 53.00; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; b'illuminance' > 56.79; b'controls responsiveness' > 38.48; b'firm obstacle' = 1.0; b'controls responsiveness' > 38.48; b'obstacle size' <= 50.21; b'cruise speed' <= 36.77; b'obstacle distance' > 51.10,4,1,1,1,1,1,1,1,1
1645,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'illuminance' > 36.76; b'image resolution' > 36.34; b'illuminance' > 79.46; b'controls responsiveness' > 38.48; 58.97 < b'image resolution' <= 80.15; b'power' > 31.00; 26.12 < b'obstacle size' <= 75.32; b'obstacle distance' > 30.09; b'smoke intensity' > 22.73; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 38.48; b'illuminance' > 79.46; b'obstacle distance' > 30.09; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 75.32; b'illuminance' > 79.46; b'image resolution' > 58.97,4,1,1,1,1,1,1,1,1
1646,b'firm obstacle' = 1.0; b'obstacle size' > 75.32; b'cruise speed' <= 36.77; b'power' > 76.75; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'cruise speed' <= 18.23; 36.76 < b'illuminance' <= 79.46; b'controls responsiveness' > 38.48; b'image resolution' > 58.97; b'power' > 53.00; b'firm obstacle' = 1.0; b'image resolution' > 58.97; b'cruise speed' <= 36.77; 38.48 < b'controls responsiveness' <= 81.26; b'illuminance' > 36.76; b'obstacle distance' > 30.09; b'power' > 31.00,3,1,1,0,0,1,1,1,1
1647,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'power' > 53.00; b'obstacle distance' <= 72.25; b'cruise speed' <= 57.30; b'cruise speed' <= 36.77; b'controls responsiveness' > 60.79; b'illuminance' > 56.79; b'smoke intensity' <= 22.73; b'obstacle distance' <= 72.25; b'obstacle size' <= 75.32; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 26.12; b'controls responsiveness' > 38.48; b'illuminance' > 56.79; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'illuminance' > 56.79; b'controls responsiveness' > 38.48; b'cruise speed' <= 57.30,4,1,1,1,1,1,1,1,1
1648,b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; b'obstacle size' > 26.12; b'smoke intensity' <= 45.55; b'illuminance' > 79.46; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'obstacle distance' > 30.09; b'image resolution' <= 58.97; b'firm obstacle' = 1.0; b'illuminance' > 79.46; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'cruise speed' <= 36.77; b'illuminance' > 56.79,4,1,1,1,1,1,1,1,1
1651,38.48 < b'controls responsiveness' <= 81.26; b'obstacle distance' > 30.09; b'smoke intensity' <= 22.73; b'image resolution' <= 80.15; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'controls responsiveness' > 38.48; b'obstacle distance' > 72.25; b'smoke intensity' <= 22.73; b'illuminance' <= 79.46; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; 38.48 < b'controls responsiveness' <= 81.26; b'obstacle distance' > 51.10; b'power' <= 76.75; b'image resolution' <= 80.15,3,0,0,1,1,1,1,1,1
1654,b'firm obstacle' = 1.0; b'obstacle size' > 26.12; b'smoke intensity' <= 67.44; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'illuminance' > 36.76; 36.34 < b'image resolution' <= 80.15; b'power' > 53.00; b'obstacle distance' > 30.09; b'smoke intensity' <= 67.44,2,1,1,0,0,0,0,1,1
1656,b'obstacle distance' <= 30.09; b'image resolution' > 80.15; 56.79 < b'illuminance' <= 79.46; b'obstacle size' > 50.21; b'power' > 31.00; b'cruise speed' <= 36.77; b'controls responsiveness' <= 81.26; b'firm obstacle' = 0.0; b'controls responsiveness' > 60.79; b'cruise speed' <= 36.77; b'image resolution' > 80.15; b'obstacle size' > 50.21,2,1,0,1,1,0,0,0,0
1659,b'smoke intensity' <= 45.55; b'illuminance' > 79.46; b'image resolution' > 36.34; b'obstacle size' > 26.12; b'power' > 31.00; b'controls responsiveness' > 38.48; b'obstacle size' <= 50.21; b'image resolution' > 36.34; b'illuminance' > 79.46; b'cruise speed' <= 57.30; b'smoke intensity' <= 45.55; b'power' > 53.00,2,1,1,0,0,0,0,1,1
1662,b'smoke intensity' <= 22.73; b'obstacle size' > 75.32; 36.34 < b'image resolution' <= 80.15; b'illuminance' > 36.76; b'cruise speed' <= 18.23; b'controls responsiveness' <= 81.26; b'firm obstacle' = 0.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 60.79; b'image resolution' > 36.34; 60.79 < b'controls responsiveness' <= 81.26; b'obstacle distance' > 72.25; b'cruise speed' <= 18.23; 36.76 < b'illuminance' <= 79.46; b'image resolution' > 36.34; b'smoke intensity' <= 22.73,3,1,1,1,1,0,0,1,1
1665,b'smoke intensity' <= 45.55; b'illuminance' > 56.79; b'image resolution' > 36.34; b'obstacle size' > 50.21; b'obstacle distance' <= 51.10; b'firm obstacle' = 0.0; b'controls responsiveness' > 38.48; b'cruise speed' <= 57.30; b'obstacle distance' > 30.09,2,1,0,1,1,0,0,0,0
1669,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 26.12; b'obstacle distance' <= 72.25; b'power' > 31.00; b'cruise speed' <= 18.23; b'controls responsiveness' > 60.79; 30.09 < b'obstacle distance' <= 72.25; b'power' > 53.00; 26.12 < b'obstacle size' <= 75.32; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'obstacle distance' > 51.10,3,1,1,1,1,0,0,1,1
1670,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'obstacle distance' <= 51.10; 18.23 < b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'obstacle size' > 50.21; b'power' <= 53.00; b'smoke intensity' <= 67.44; b'obstacle distance' <= 72.25,2,1,0,1,1,0,0,0,0
1672,b'firm obstacle' = 1.0; b'smoke intensity' <= 45.55; b'cruise speed' <= 36.77; b'power' > 53.00; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; b'image resolution' > 58.97; 30.09 < b'obstacle distance' <= 51.10; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'image resolution' > 58.97; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'cruise speed' <= 36.77; b'illuminance' > 56.79,4,1,1,1,1,1,1,1,1
1676,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'smoke intensity' <= 67.44; b'power' > 53.00; b'cruise speed' <= 36.77; 36.76 < b'illuminance' <= 79.46; 30.09 < b'obstacle distance' <= 72.25; b'image resolution' <= 36.34; b'smoke intensity' <= 67.44; 31.00 < b'power' <= 76.75; b'obstacle size' <= 75.32; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 75.32; b'obstacle distance' > 30.09; b'power' > 53.00; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; 18.23 < b'cruise speed' <= 57.30; 36.76 < b'illuminance' <= 79.46; b'obstacle distance' > 30.09,4,1,1,1,1,1,1,1,1
1677,b'smoke intensity' <= 22.73; b'illuminance' > 56.79; b'image resolution' > 58.97; b'obstacle size' > 75.32; b'power' > 31.00; b'firm obstacle' = 0.0; b'controls responsiveness' > 60.79; b'cruise speed' <= 36.77; b'smoke intensity' <= 22.73,2,1,1,1,1,0,0,0,0
1678,b'obstacle size' > 50.21; b'illuminance' > 56.79; 36.34 < b'image resolution' <= 80.15; b'cruise speed' <= 57.30; b'obstacle distance' <= 72.25; b'power' > 31.00; b'controls responsiveness' <= 81.26; b'firm obstacle' = 0.0; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'obstacle distance' > 30.09; b'illuminance' > 56.79,2,1,1,1,1,0,0,0,0
1679,b'obstacle distance' <= 30.09; b'image resolution' > 58.97; b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'power' > 53.00; b'illuminance' > 36.76; b'firm obstacle' = 0.0; b'controls responsiveness' > 81.26; b'cruise speed' <= 57.30; b'obstacle size' > 50.21,2,1,1,1,1,0,0,0,0
1680,b'image resolution' > 80.15; 45.55 < b'smoke intensity' <= 67.44; b'illuminance' > 36.76; b'obstacle size' > 50.21; b'cruise speed' <= 36.77; b'firm obstacle' = 0.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 81.26,2,1,0,1,1,0,0,0,0
1682,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'cruise speed' <= 57.30; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'obstacle distance' > 51.10; b'illuminance' > 36.76; b'cruise speed' <= 57.30; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'image resolution' > 58.97; b'cruise speed' <= 57.30; b'illuminance' > 36.76; b'obstacle distance' > 51.10,3,1,1,0,0,1,1,1,1
1685,b'firm obstacle' = 1.0; b'obstacle size' > 26.12; b'image resolution' > 58.97; b'smoke intensity' <= 67.44; b'controls responsiveness' > 60.79; 18.23 < b'cruise speed' <= 57.30; 36.76 < b'illuminance' <= 56.79; 58.97 < b'image resolution' <= 80.15; b'power' > 31.00; b'smoke intensity' <= 67.44; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'illuminance' > 36.76; b'obstacle size' <= 50.21; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 50.21; b'obstacle distance' > 51.10; b'image resolution' > 58.97,4,1,1,1,1,1,1,1,1
1687,b'firm obstacle' = 1.0; b'obstacle size' > 75.32; b'illuminance' > 79.46; b'cruise speed' <= 57.30; b'illuminance' > 79.46; 18.23 < b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'image resolution' > 36.34; b'power' > 31.00; b'smoke intensity' > 45.55; b'firm obstacle' = 1.0; 36.77 < b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'illuminance' > 56.79; b'image resolution' > 36.34; b'obstacle distance' > 30.09; b'power' > 53.00; b'firm obstacle' = 1.0; 38.48 < b'controls responsiveness' <= 81.26; b'illuminance' > 56.79; 18.23 < b'cruise speed' <= 57.30; b'obstacle distance' > 30.09; b'image resolution' > 36.34,4,1,1,1,1,1,1,1,1
1690,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 26.12; b'smoke intensity' <= 67.44; b'obstacle distance' > 30.09; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26; b'illuminance' > 36.76; b'obstacle size' > 26.12; b'image resolution' > 36.34; 45.55 < b'smoke intensity' <= 67.44; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; b'controls responsiveness' > 60.79; b'obstacle distance' > 51.10; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'illuminance' > 79.46,4,1,1,1,1,1,1,1,1
1691,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'cruise speed' <= 57.30; b'illuminance' > 36.76; b'power' <= 76.75; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'controls responsiveness' > 38.48; b'obstacle size' <= 75.32; b'illuminance' > 56.79; b'image resolution' > 36.34,3,1,1,0,0,1,1,1,1
1694,b'controls responsiveness' > 81.26; b'obstacle distance' > 51.10; b'smoke intensity' <= 67.44; b'image resolution' > 36.34; 36.76 < b'illuminance' <= 56.79; b'power' > 53.00; b'obstacle size' <= 75.32; b'firm obstacle' = 1.0; b'obstacle distance' > 72.25; b'obstacle size' <= 75.32; b'controls responsiveness' > 38.48; b'smoke intensity' <= 22.73; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'controls responsiveness' > 60.79; b'illuminance' > 36.76; b'obstacle distance' > 51.10,3,0,0,1,1,1,1,1,1
1695,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'obstacle size' > 26.12; b'image resolution' > 58.97; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'illuminance' > 36.76; b'obstacle distance' > 51.10; b'image resolution' > 58.97; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'image resolution' > 58.97; b'illuminance' > 36.76; b'obstacle distance' > 30.09,3,1,1,0,0,1,1,1,1
1696,b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26; b'cruise speed' <= 18.23; b'illuminance' > 56.79; b'obstacle size' <= 26.12; 36.34 < b'image resolution' <= 58.97; b'controls responsiveness' > 81.26; b'obstacle distance' > 72.25; b'power' > 53.00; b'controls responsiveness' > 81.26; b'obstacle size' <= 26.12; b'image resolution' > 36.34; 56.79 < b'illuminance' <= 79.46; b'obstacle distance' > 72.25; b'cruise speed' <= 18.23; 53.00 < b'power' <= 76.75,3,0,0,1,1,1,1,1,1
1698,58.97 < b'image resolution' <= 80.15; b'illuminance' > 56.79; 26.12 < b'obstacle size' <= 75.32; b'power' > 53.00; b'obstacle distance' <= 72.25; b'cruise speed' <= 36.77; b'controls responsiveness' <= 81.26; b'firm obstacle' = 0.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'obstacle distance' > 30.09,2,1,1,1,1,0,0,0,0
1701,b'firm obstacle' = 0.0; b'controls responsiveness' > 38.48; b'cruise speed' <= 57.30; b'power' > 76.75; b'smoke intensity' <= 22.73; 38.48 < b'controls responsiveness' <= 81.26; b'obstacle distance' > 72.25; b'obstacle size' <= 75.32; b'smoke intensity' <= 22.73; b'power' > 31.00; 18.23 < b'cruise speed' <= 57.30,2,0,0,1,1,0,0,1,1
1702,b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'obstacle distance' > 30.09; b'controls responsiveness' > 81.26; b'obstacle size' <= 26.12; 56.79 < b'illuminance' <= 79.46; b'cruise speed' <= 18.23; 58.97 < b'image resolution' <= 80.15; b'obstacle distance' > 30.09; 53.00 < b'power' <= 76.75; 22.73 < b'smoke intensity' <= 67.44,2,0,0,1,1,0,0,1,1
1703,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'cruise speed' <= 57.30; b'image resolution' > 36.34; b'controls responsiveness' <= 81.26; b'obstacle distance' <= 72.25; 18.23 < b'cruise speed' <= 57.30; 38.48 < b'controls responsiveness' <= 81.26; b'obstacle size' > 50.21; 51.10 < b'obstacle distance' <= 72.25; b'power' <= 76.75; b'image resolution' > 58.97; b'firm obstacle' = 1.0; b'obstacle distance' > 51.10; 38.48 < b'controls responsiveness' <= 60.79; b'image resolution' > 36.34; 18.23 < b'cruise speed' <= 57.30; b'power' <= 76.75; b'smoke intensity' > 22.73,3,1,0,1,1,1,1,0,0
1704,b'firm obstacle' = 0.0; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'obstacle distance' > 30.09; b'obstacle size' <= 26.12; b'controls responsiveness' > 38.48; b'obstacle size' <= 26.12; 36.76 < b'illuminance' <= 56.79; b'image resolution' > 58.97; b'obstacle distance' > 72.25; b'cruise speed' <= 36.77; 53.00 < b'power' <= 76.75; b'smoke intensity' <= 22.73,2,0,0,1,1,0,0,1,1
1706,b'illuminance' > 56.79; b'smoke intensity' <= 67.44; b'image resolution' > 36.34; b'obstacle size' > 50.21; b'obstacle distance' <= 72.25; b'cruise speed' <= 57.30; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'obstacle distance' <= 72.25; b'controls responsiveness' > 38.48; b'obstacle size' <= 75.32; 56.79 < b'illuminance' <= 79.46; b'image resolution' > 36.34; b'obstacle distance' > 51.10; b'cruise speed' <= 18.23; b'smoke intensity' <= 67.44; 31.00 < b'power' <= 76.75,3,1,0,1,1,0,0,1,1
1707,b'firm obstacle' = 0.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 60.79; b'smoke intensity' <= 45.55; b'controls responsiveness' > 60.79; b'obstacle size' <= 26.12; b'cruise speed' <= 36.77; b'illuminance' > 36.76; b'smoke intensity' <= 67.44,2,0,0,1,1,0,0,1,1
1708,b'firm obstacle' = 1.0; b'obstacle size' > 75.32; b'smoke intensity' <= 45.55; 56.79 < b'illuminance' <= 79.46; 30.09 < b'obstacle distance' <= 51.10; 22.73 < b'smoke intensity' <= 45.55; b'image resolution' > 80.15; b'power' > 76.75; b'obstacle size' > 26.12,2,1,1,1,1,0,0,0,0
1709,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 26.12; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; 30.09 < b'obstacle distance' <= 72.25; b'smoke intensity' <= 22.73; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'image resolution' > 36.34; b'controls responsiveness' > 81.26; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 60.79; b'cruise speed' <= 36.77,4,1,1,1,1,1,1,1,1
1710,b'firm obstacle' = 1.0; b'obstacle size' > 26.12; b'smoke intensity' <= 67.44; b'image resolution' > 36.34; b'firm obstacle' = 1.0; 60.79 < b'controls responsiveness' <= 81.26; 36.34 < b'image resolution' <= 80.15; b'power' <= 76.75; b'smoke intensity' <= 22.73,2,1,1,0,0,0,0,1,1
1711,b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; b'illuminance' > 56.79; b'smoke intensity' <= 67.44; b'obstacle distance' <= 72.25; b'cruise speed' <= 36.77; b'controls responsiveness' > 81.26; b'illuminance' > 56.79; b'smoke intensity' <= 45.55; b'obstacle distance' > 51.10; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 81.26; b'obstacle distance' > 51.10; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'controls responsiveness' > 60.79; b'image resolution' > 58.97; b'cruise speed' <= 57.30,4,1,1,1,1,1,1,1,1
1712,b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; b'obstacle size' > 26.12; b'obstacle distance' <= 51.10; b'image resolution' > 36.34; b'power' > 31.00; b'firm obstacle' = 1.0; b'controls responsiveness' > 81.26; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; 30.09 < b'obstacle distance' <= 72.25; 36.34 < b'image resolution' <= 80.15; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 60.79; b'image resolution' > 36.34; b'cruise speed' <= 57.30; b'power' > 31.00,3,1,1,0,0,1,1,1,1
1715,b'smoke intensity' <= 45.55; b'illuminance' > 79.46; b'image resolution' > 58.97; b'obstacle size' > 26.12; b'obstacle distance' <= 72.25; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26; b'controls responsiveness' > 81.26; b'obstacle size' <= 50.21; b'cruise speed' <= 36.77; b'image resolution' > 58.97; b'illuminance' > 56.79; b'obstacle distance' > 51.10; 22.73 < b'smoke intensity' <= 45.55,3,1,1,1,1,0,0,1,1
