sample_index,rules,n_satisfied_reqs,pred_req_0,real_req_0,pred_req_1,real_req_1,pred_req_2,real_req_2,pred_req_3,real_req_3,pred_req_4,real_req_4,pred_req_5,real_req_5,pred_req_6,real_req_6,pred_req_7,real_req_7,pred_req_8,real_req_8,pred_req_9,real_req_9,pred_req_10,real_req_10,pred_req_11,real_req_11
1923,countermeasure = 0.0; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; day_time <= 6.00; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 6.00; countermeasure = 0.0; countermeasure = 0.0; day_time <= 18.00; threat_range > 20104.47; day_time <= 6.00; countermeasure = 0.0; weather = 3.0; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1924,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; countermeasure = 0.0; flying_speed <= 27.56; 26.00 < #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 18.00; 26.00 < #threats <= 53.00; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1925,#threats <= 53.00; #threats <= 26.00; weather = 3.0; flying_speed <= 27.56; flying_speed <= 27.56; day_time <= 12.00; #threats <= 53.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1926,countermeasure = 0.0; weather = 1.0; countermeasure = 0.0; flying_speed <= 27.56; 10398.43 < threat_range <= 20104.47; day_time <= 6.00; countermeasure = 0.0; day_time <= 6.00; flying_speed <= 38.83; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 75.00; 10398.43 < threat_range <= 20104.47; day_time <= 6.00; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1927,countermeasure = 0.0; #threats <= 75.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 38.83,9,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1
1928,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; 26.00 < #threats <= 75.00; weather = 2.0; day_time <= 12.00; countermeasure = 0.0; countermeasure = 0.0; day_time <= 12.00; 26.00 < #threats <= 75.00; threat_range <= 20104.47; countermeasure = 0.0; countermeasure = 0.0; #threats > 26.00; threat_range <= 30458.59; 10398.43 < threat_range <= 20104.47; #threats <= 75.00; countermeasure = 0.0; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1929,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; #threats > 53.00; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 27.56; 26.00 < #threats <= 75.00; #threats <= 75.00; flying_speed <= 38.83; threat_range > 20104.47; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 18.00; threat_range > 30458.59,11,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
1930,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; day_time > 18.00; countermeasure = 0.0; day_time > 18.00; 10398.43 < threat_range <= 30458.59; countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0,12,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1931,#threats > 75.00; flying_speed > 27.56; 6.00 < day_time <= 18.00; formation = 0.0; weather = 3.0; weather = 3.0; weather = 3.0; #threats > 26.00; day_time <= 12.00; formation = 0.0; #threats > 26.00; threat_range > 10398.43; threat_range > 30458.59; weather = 3.0; flying_speed > 38.83; threat_range > 30458.59; countermeasure = 1.0; 6.00 < day_time <= 18.00; weather = 3.0; threat_range > 30458.59,10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1932,#threats > 75.00; threat_range <= 30458.59; weather = 3.0; 6.00 < day_time <= 12.00; day_time <= 18.00; day_time <= 12.00; #threats > 53.00; 20104.47 < threat_range <= 30458.59; #threats > 75.00; 10398.43 < threat_range <= 30458.59; day_time <= 12.00; threat_range > 20104.47; flying_speed > 38.83; 10398.43 < threat_range <= 30458.59; #threats > 26.00; flying_speed > 38.83,11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1933,flying_speed <= 15.83; day_time <= 6.00; countermeasure = 1.0; #threats > 75.00,7,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1934,flying_speed <= 27.56; flying_speed <= 38.83; #threats <= 75.00; flying_speed <= 27.56; weather = 3.0; #threats <= 53.00; threat_range <= 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1935,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 38.83; day_time <= 6.00; #threats <= 53.00; flying_speed <= 27.56; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1936,weather = 2.0; day_time > 12.00; 26.00 < #threats <= 53.00; 20104.47 < threat_range <= 30458.59; weather = 2.0,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1937,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 75.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; #threats > 26.00; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; threat_range <= 20104.47; #threats <= 75.00; day_time <= 18.00; threat_range <= 10398.43,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1938,countermeasure = 0.0; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; #threats <= 26.00; weather = 2.0; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 26.00; threat_range <= 20104.47; weather = 2.0; countermeasure = 0.0; #threats <= 53.00; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1939,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 38.83; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 15.83; weather = 3.0; countermeasure = 0.0; weather = 3.0; flying_speed <= 15.83; flying_speed <= 15.83; day_time <= 12.00; countermeasure = 0.0; weather = 3.0; threat_range <= 10398.43,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1940,flying_speed <= 15.83; flying_speed <= 38.83; flying_speed <= 15.83; #threats <= 53.00; day_time <= 6.00; flying_speed <= 15.83; flying_speed <= 15.83,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1941,threat_range <= 10398.43; day_time > 12.00; flying_speed <= 38.83; #threats <= 75.00; day_time > 18.00; threat_range <= 20104.47; weather = 3.0; #threats <= 26.00; weather = 3.0; day_time > 18.00; threat_range <= 10398.43,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1942,#threats <= 75.00; threat_range <= 30458.59; flying_speed <= 15.83; flying_speed <= 15.83,7,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1943,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; weather = 1.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 27.56; 10398.43 < threat_range <= 20104.47; countermeasure = 0.0; formation = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1944,countermeasure = 0.0; countermeasure = 0.0; 10398.43 < threat_range <= 20104.47; 6.00 < day_time <= 18.00; #threats <= 75.00; #threats <= 75.00; countermeasure = 0.0; 10398.43 < threat_range <= 20104.47; formation = 1.0; threat_range <= 20104.47; countermeasure = 0.0; formation = 1.0; threat_range <= 20104.47; formation = 1.0; #threats <= 53.00; threat_range <= 30458.59; formation = 1.0; countermeasure = 0.0; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1945,flying_speed <= 15.83; day_time <= 6.00; threat_range <= 10398.43; weather = 3.0; #threats <= 53.00; #threats <= 75.00; day_time <= 6.00; flying_speed <= 15.83; threat_range <= 30458.59; formation = 0.0; weather = 3.0; flying_speed <= 27.56; flying_speed <= 15.83; threat_range <= 10398.43; day_time <= 6.00; weather = 3.0; flying_speed <= 15.83; #threats <= 53.00; formation = 0.0; flying_speed <= 15.83,11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1946,#threats > 75.00; flying_speed <= 15.83; 10398.43 < threat_range <= 20104.47; formation = 1.0; weather = 4.0; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 27.56; day_time > 12.00; flying_speed <= 15.83; 10398.43 < threat_range <= 30458.59; flying_speed <= 27.56,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1947,flying_speed <= 27.56; threat_range > 20104.47; weather = 2.0; #threats <= 53.00; flying_speed <= 27.56; day_time <= 6.00; day_time <= 6.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1948,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; day_time > 6.00; threat_range > 20104.47; countermeasure = 0.0; flying_speed <= 27.56; #threats > 26.00; flying_speed <= 27.56; countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1949,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; day_time <= 6.00; weather = 4.0; 10398.43 < threat_range <= 30458.59; #threats <= 26.00; #threats <= 26.00; countermeasure = 0.0; day_time <= 6.00; 20104.47 < threat_range <= 30458.59; #threats <= 75.00; formation = 0.0; weather = 4.0; threat_range > 20104.47; countermeasure = 0.0; threat_range > 10398.43; day_time <= 6.00; #threats <= 75.00; countermeasure = 0.0; day_time <= 6.00; countermeasure = 0.0,12,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1950,#threats <= 75.00; #threats <= 53.00; formation = 0.0; #threats <= 26.00; flying_speed <= 15.83; #threats <= 53.00; flying_speed <= 15.83,8,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1951,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; 10398.43 < threat_range <= 20104.47; #threats > 53.00; day_time <= 12.00; countermeasure = 0.0; day_time <= 12.00; #threats > 26.00; countermeasure = 0.0; weather = 1.0; countermeasure = 0.0; threat_range <= 30458.59; #threats <= 75.00; day_time <= 12.00; flying_speed > 38.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1952,threat_range > 20104.47; #threats <= 53.00; day_time > 18.00,7,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1953,countermeasure = 0.0; formation = 1.0; day_time <= 18.00; countermeasure = 0.0; countermeasure = 0.0,8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1954,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; flying_speed <= 38.83; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 53.00; day_time > 6.00; countermeasure = 0.0; flying_speed <= 38.83; flying_speed <= 38.83; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 38.83,12,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1955,flying_speed <= 38.83; flying_speed <= 27.56; flying_speed <= 15.83; threat_range > 10398.43; flying_speed <= 15.83; threat_range > 30458.59; formation = 0.0; threat_range > 30458.59,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1956,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; formation = 1.0; threat_range > 20104.47; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range > 20104.47; countermeasure = 0.0; #threats <= 53.00; 26.00 < #threats <= 53.00; countermeasure = 0.0; day_time > 12.00,12,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1957,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; day_time > 12.00; flying_speed <= 38.83; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 30458.59; countermeasure = 0.0; threat_range > 20104.47; 20104.47 < threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; day_time > 18.00,11,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
1958,countermeasure = 0.0; countermeasure = 0.0; 10398.43 < threat_range <= 20104.47; #threats > 26.00; #threats <= 75.00; countermeasure = 0.0; weather = 1.0; 26.00 < #threats <= 75.00; day_time > 6.00; countermeasure = 0.0; #threats <= 75.00; #threats <= 75.00; #threats <= 53.00; countermeasure = 0.0; formation = 1.0; day_time > 18.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1959,flying_speed <= 15.83; #threats > 26.00; 6.00 < day_time <= 18.00; threat_range <= 20104.47; formation = 1.0; weather = 4.0; flying_speed <= 15.83; 10398.43 < threat_range <= 30458.59; #threats > 26.00; 6.00 < day_time <= 18.00; flying_speed <= 27.56; flying_speed <= 15.83; #threats > 26.00; 10398.43 < threat_range <= 20104.47; day_time > 12.00; flying_speed <= 15.83; flying_speed <= 15.83; 12.00 < day_time <= 18.00; #threats > 26.00; 10398.43 < threat_range <= 20104.47; formation = 1.0; flying_speed <= 15.83; 26.00 < #threats <= 53.00; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1960,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 53.00; flying_speed <= 27.56; #threats <= 26.00,12,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1961,countermeasure = 0.0; #threats <= 53.00; #threats <= 26.00; threat_range <= 30458.59; #threats <= 75.00; #threats <= 75.00; #threats <= 26.00,8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1962,countermeasure = 0.0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,flying_speed <= 38.83; formation = 0.0; flying_speed <= 38.83; #threats <= 53.00; day_time > 18.00; weather = 3.0; #threats <= 53.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
1964,countermeasure = 0.0; weather = 2.0; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; weather = 2.0; #threats > 26.00; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; day_time > 12.00; weather = 2.0; countermeasure = 0.0; weather = 2.0; day_time > 12.00; threat_range > 10398.43; flying_speed <= 38.83; #threats > 75.00; formation = 1.0; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1965,#threats > 75.00; threat_range <= 10398.43; 6.00 < day_time <= 18.00; threat_range <= 20104.47; threat_range <= 30458.59; threat_range <= 20104.47; weather = 3.0; 6.00 < day_time <= 18.00; #threats > 26.00,8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1966,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; countermeasure = 0.0; flying_speed <= 27.56; weather = 1.0; 10398.43 < threat_range <= 30458.59; 26.00 < #threats <= 75.00; flying_speed <= 27.56,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1967,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 6.00; weather = 4.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; day_time <= 6.00,10,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
1968,#threats <= 26.00; #threats <= 26.00; threat_range > 10398.43; #threats <= 26.00; 10398.43 < threat_range <= 20104.47; formation = 0.0; flying_speed > 15.83; #threats <= 26.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1969,threat_range > 10398.43; #threats <= 75.00; threat_range <= 20104.47; threat_range > 10398.43; #threats <= 75.00; 10398.43 < threat_range <= 20104.47; #threats <= 53.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1970,#threats > 75.00; threat_range <= 20104.47; 12.00 < day_time <= 18.00; weather = 2.0; formation = 1.0; threat_range <= 30458.59; threat_range <= 20104.47; #threats > 75.00; 12.00 < day_time <= 18.00; formation = 1.0; threat_range <= 30458.59; #threats > 75.00; weather = 2.0; 6.00 < day_time <= 18.00; threat_range <= 20104.47; formation = 1.0; day_time > 12.00; #threats > 75.00; formation = 1.0; threat_range <= 20104.47; day_time <= 18.00; #threats > 26.00; threat_range <= 20104.47; weather = 2.0; 12.00 < day_time <= 18.00; #threats > 75.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1971,#threats <= 53.00; #threats <= 53.00; #threats <= 75.00; threat_range <= 30458.59; 26.00 < #threats <= 53.00; threat_range <= 20104.47,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1972,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 27.56; formation = 1.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; weather = 1.0; countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; threat_range <= 20104.47; weather = 1.0; #threats <= 53.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1973,countermeasure = 0.0; day_time <= 18.00; countermeasure = 0.0; #threats > 26.00; threat_range > 10398.43; weather = 3.0; 12.00 < day_time <= 18.00; threat_range > 20104.47; day_time <= 18.00; countermeasure = 0.0; threat_range > 10398.43; day_time <= 18.00; #threats > 26.00; formation = 1.0; weather = 3.0; flying_speed > 15.83; countermeasure = 0.0; countermeasure = 0.0; #threats > 26.00; countermeasure = 0.0; weather = 3.0; flying_speed > 27.56; threat_range > 10398.43; flying_speed > 38.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1974,formation = 1.0; flying_speed <= 38.83; countermeasure = 1.0; flying_speed <= 38.83; day_time > 18.00,7,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1975,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; weather = 1.0; flying_speed <= 15.83; #threats <= 75.00; threat_range <= 20104.47,11,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1976,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; day_time > 18.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 15.83; threat_range > 30458.59,11,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1977,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1978,#threats <= 75.00; #threats <= 53.00; flying_speed <= 15.83; #threats <= 75.00; flying_speed <= 15.83; weather = 1.0; flying_speed <= 27.56,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1979,threat_range <= 10398.43; formation = 0.0; 6.00 < day_time <= 18.00; #threats <= 53.00; formation = 0.0; threat_range <= 30458.59; formation = 0.0; day_time <= 12.00; #threats <= 53.00; #threats <= 53.00; 6.00 < day_time <= 12.00; threat_range <= 20104.47; flying_speed > 15.83; formation = 0.0; countermeasure = 1.0; #threats <= 26.00,10,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
1980,threat_range <= 20104.47; day_time <= 6.00; flying_speed <= 38.83; flying_speed <= 38.83; day_time <= 6.00; 10398.43 < threat_range <= 20104.47,7,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1981,#threats <= 26.00; #threats <= 75.00; threat_range > 10398.43; flying_speed <= 15.83; flying_speed <= 15.83; day_time > 12.00; flying_speed <= 15.83,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1982,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; threat_range > 10398.43; formation = 0.0; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; threat_range <= 30458.59; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; 10398.43 < threat_range <= 20104.47; day_time <= 12.00; countermeasure = 0.0,12,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
1983,flying_speed <= 15.83; threat_range <= 10398.43; day_time <= 18.00; weather = 1.0; flying_speed <= 15.83; threat_range <= 10398.43; 6.00 < day_time <= 18.00; weather = 1.0; formation = 1.0; #threats <= 53.00; #threats <= 75.00; flying_speed <= 15.83; threat_range <= 10398.43; formation = 1.0; day_time <= 12.00; #threats <= 53.00; flying_speed <= 15.83; 6.00 < day_time <= 18.00; threat_range <= 10398.43; formation = 1.0; weather = 1.0; flying_speed <= 15.83; flying_speed <= 15.83; threat_range <= 10398.43; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1984,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; threat_range <= 20104.47; #threats <= 75.00; threat_range <= 20104.47; day_time > 18.00; countermeasure = 1.0,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1985,#threats <= 75.00; day_time > 12.00; flying_speed <= 27.56; flying_speed <= 27.56; #threats <= 75.00; 10398.43 < threat_range <= 20104.47; flying_speed > 15.83; flying_speed <= 27.56,8,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1986,#threats <= 53.00; #threats <= 26.00; #threats <= 26.00; flying_speed <= 38.83; flying_speed <= 38.83; 15.83 < flying_speed <= 38.83; #threats <= 53.00; threat_range <= 30458.59; weather = 1.0; flying_speed > 27.56,8,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
1987,countermeasure = 0.0; #threats <= 26.00; day_time > 12.00; 10398.43 < threat_range <= 20104.47; #threats <= 26.00,6,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1988,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; day_time <= 12.00; formation = 1.0; #threats > 26.00; threat_range > 10398.43; #threats <= 75.00; countermeasure = 0.0; countermeasure = 0.0; day_time <= 12.00; 26.00 < #threats <= 75.00; countermeasure = 0.0; countermeasure = 0.0; formation = 1.0; #threats > 26.00; #threats <= 75.00; flying_speed > 38.83; 26.00 < #threats <= 53.00; countermeasure = 0.0; threat_range > 30458.59,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
